#{"t_start": 1770188201.7111228, "env_id": "None"}
r,l,t
4013.620684,200,2682.005548
4076.465514,200,2682.18928
5068.575804,200,2682.375469
5201.507542,200,2682.580356
5563.847761,200,2682.808318
5417.63416,200,2682.988646
5112.213809,200,2683.190225
4568.37008,200,2685.195292
4790.148316,200,2685.443844
4622.082636,200,2685.630163
5268.734867,200,2685.813049
4460.358229,200,2685.996053
5127.535252,200,2686.213569
4753.214332,200,2686.383825
4986.348062,200,2686.574244
5005.660228,200,2686.760704
4267.927386,200,2686.941266
5241.077946,200,2687.111327
4586.44408,200,2689.112711
5937.005076,200,2689.314298
3615.87651,200,2689.514279
4695.95267,200,2689.702577
4178.108426,200,2689.905405
5082.961109,200,2690.1172
4628.956314,200,2690.316373
5262.724815,200,2690.517164
-181.557549,2,2690.517164
4974.399879,200,2690.706285
3459.609875,200,2690.898239
4640.729259,200,2692.958628
4975.094869,200,2693.158386
3755.944056,200,2693.368883
5538.731593,200,2693.572351
4422.534603,200,2693.770861
4270.92541,200,2693.970527
4749.872777,200,2694.163873
5321.35993,200,2694.350824
5405.012801,200,2694.562965
5203.508595,200,2694.750734
4744.827353,200,2696.531789
4589.873537,200,2696.721853
2566.224792,200,2696.89205
-185.745231,1,2696.89205
4454.8088,200,2697.079574
2498.632585,200,2697.251845
3785.127232,200,2697.442445
5178.483572,200,2697.640338
4848.960668,200,2697.823341
4778.508609,200,2698.002337
4155.693155,200,2698.183398
5035.0302,200,2699.914009
4437.011366,200,2700.168519
5052.342093,200,2700.356159
5065.788408,200,2700.534174
5526.905125,200,2700.711958
